Employee Number,Surname,Forename,Gross Pay,Taxable Gross,Net Pay,Basic,PDI,SMP,CMP,SSP,CSP BASIC ADJ,SSP OFFSET,UNPAID LEAVE,ACTING ALLOW,WEIGHTING,SUPPLEMENT,OT HRS @ 1,OT HRS @ 1.25,OT HRS @ 1.50,OT HRS @ 2.00,OT HRS @ 3.00,OT HRS CALL,OT HRS @ 2.50,OT HRS @ 1.75,OT @ 1.00,OT @ 1.25,OT @ 1.50,OT @ 2.00,OT @ 3.00,OVERTIME,OT CALL OUT,OT @ 2.50,OT @ 1.75,CUST SAT INC,SERV INCENTIVE,ANNUAL BONUS,REFER A FRIEND,BONUS,TEAM LEADER,BDE BONUS,INCENTIVE,PROD BONUS,KIT DAYS,SALES BONUS,COMMISSION,HOLIDAY PAY,INCENTIVE ADJUST,PILON N,PILON T,EXGRATIA N,EXGRATIA T,SIGNING FEE,EXGRATIA T & N,RETENTION BONS,RELOC N,MED EE HCARE,MED SPUSE HCARE,MED PARENT HCARE,MED FAMILY HCARE,MED EE HCARE,MED SPOUSE HCARE,MED PARENT HCARE,MED FAMILY HCARE,MED EE,MED EE BRONZE,MED EE ADJ,MED SPOUSE ADJ,MED SPF ADJ,MED FAM ADJ,OPT GAIN TN,WK EVE @ 0.20 HRS,WK EVE @ 0.20,WK EVE @ 0.30 HRS,WK EVE @ 0.30,WK EVE @ 0.40 HRS,WK EVE @ 0.40,WK DAY @ 2.00 HRS,WK DAY @ 2.00,EXPENSES,CHOOSECHILDCA,CHOOSE BIKES,CHOOSE MOBILES,CHOOSE HEALTH,CHILDCAR NEW,SMART MILES,MILEAGE PAYMENT,IPAD 2,CHOOSE MOB TOPUP,STAFF TV,SMART PENSION,SMART AVC %,SMART AVC £,SMART PENS,SMART PENS,PENSION REFUND,MAT CHOICES PAY,TOP UP HOLIDAY,TOP UP TRAIN,TOP UP OTHER,TOP UP BANK HOL,TAX,NI EES,NI ERS,CSA PRE 04/03,PRIOIRTY 1,PRIORITY 2,EAS,NON PRIORTY 1,NON PRIORTY 2,COUNCIL TAX1,COUNCIL TAX2,COUNCIL TAX3,EAS2,COUNCIL TAX > 07,EAS3,CSA POST 04/03,CSA POST 04/03,CSA POST 04/03,CSA POST 04/03,CSA POST 04/03,AEO FINES,COUNCIL TAX2 > 07,EAS POST 04/10,EAS2 POST 04/10,AEO FINES2,COUNCIL TAX > 07,EAS3 POST 04/10,GAYE,ADVANCE,LOAN,OVERPAYMENTS,MONIES REC,SAYE 2008,SAYE 2009,EQUIP LOSS,CAR FINES,PRIVMOB CALL,VEH REPAIR,SAYE 2010,SAYE 2011,SAYE 2012 3YR,SAYE 2012 5YR,SAYE 2013 3YR,SAYE 2013 5YR,OPT GAIN DED,CO INVESTMENT,CHOOSE CHILDCARE DED,CHOOSE COMPS DED,CHOOSE BIKES DED,CHOOSE VOUCH DED,CHOOSE TRAVEL DED,MED EE HCARE DED,MED SPOUSE HCARE DED,MED PARENT HCARE DED,MED FAM HCARE DED,PENSION 1 EES,PENSION 1 ERS,PENSION 1F EES,PENSION 1F ERS,PENSION EES,PENSION ERS,PENSION ENT EES,PENSION ENT ERS,PENSION EES,PENSION ERS,L & G PENSION EES,L & G PENSION ERS,L & G PENSION % EES,L & G PENSION % ERS,L & G PEN FIXED EES,L & G PEN FIXED ERS,VC % EES,VC % EES,VC £ EES,VC £ EES,STUDENT LOAN,SPLIT NET PAY,IPAD 3,STAFF TV 2,GYM FLEX,DENTAL - EES L1,DENTAL - EES L3,DENTAL - EES L6,DENTAL-EES&PARL1,DENTAL-EES&PARL3,DENTAL-EES&PARL6,DENTAL - SP L1,DENTAL - SP L3,DENTAL - SP L6,DENTAL - FAM L1,DENTAL - FAM L3
150396,Last Name 150396,First Name 150396,4512.31,4512.31,2917.47,1280.67,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2643.3,0,0,0,0,0,0,0,0,0,0,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.25,0,0,0,0,0,0,-31.62,-63.25,0,0,0,0,0,374.66,0,0,77.3,940.51,358.84,526.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,94.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150398,Last Name 150398,First Name 150398,2031.17,2031.17,1542.89,1268.5,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.5,0,0,0,0,0,0,0,0,0,0,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.14,0,0,0,0,0,0,24.9,0,0,14.91,239.4,159.72,183.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150495,Last Name 150495,First Name 150495,3363.87,3363.87,2558.86,1293.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.06,0,0,0,0,0,0,1018.51,0,0,0,480.91,324.1,372.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150754,Last Name 150754,First Name 150754,372.38,372.38,337.45,1225.58,0,0,0,385.22,-1225.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.57,0,0,0,0,0,0,0,0,0,0,0,0,0
150865,Last Name 150865,First Name 150865,561.64,559.5,309.5,1225.58,0,0,0,367.71,-961.61,-70.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,50,0,0,0,0,0,0,0,0,0,0,0,0,2.14,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150929,Last Name 150929,First Name 150929,2101.77,2101.77,1508.92,1225.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,-14.71,0,0,0,0,0,0,0,0,905.9,0,420.2,172.65,198.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151067,Last Name 151067,First Name 151067,2710.57,2660.57,2016.96,1184.17,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.9,0,0,0,0,0,0,0,0,0,0,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.82,0,0,0,0,0,0,734.48,0,90.86,58.48,365.2,241.25,277.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151079,Last Name 151079,First Name 151079,3052.94,3052.94,2176.94,1293.08,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390.26,0,0,0,0,0,0,0,0,0,0,0,74.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.12,0,0,0,0,0,0,0,0,43.32,45.73,443.8,277.87,319.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,30,0,0,0,0,0,0,0,0,0,0,0,0,96.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151294,Last Name 151294,First Name 151294,2668.82,2668.82,2061.12,1515.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.5,0,0,0,0,0,0,0,0,52.71,0,367,240.7,276.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151295,Last Name 151295,First Name 151295,4401.67,4401.67,12518.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1822.32,0,0,2479.35,9317.95,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844.11,357.37,515.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151416,Last Name 151416,First Name 151416,2257.76,2257.76,1781.59,1268.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.57,0,0,0,0,0,0,0,0,0,24.37,284.8,191.37,220.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151555,Last Name 151555,First Name 151555,3714.68,3714.68,2750.1,1280.75,0,0,0,0,0,0,0,0,86.67,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846.23,0,0,0,0,0,0,0,0,0,0,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.72,-23.72,0,0,0,0,0,66.22,0,206.75,0,576.2,342.89,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,71.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151622,Last Name 151622,First Name 151622,3099.15,3099.15,2254.75,1014.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,0,0,0,0,0,0,0,0,0,0,0,0,55.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.99,0,0,0,0,0,0,0,0,0,24.56,453,285.65,328.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,62.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151647,Last Name 151647,First Name 151647,3892.01,3892.01,2933.23,1280.75,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.81,0,0,0,0,0,0,407.74,0,44.79,0,611.6,347.18,445.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151713,Last Name 151713,First Name 151713,3317.35,3317.35,2320.47,1280.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1883.16,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.63,0,0,0,0,0,0,0,0,37.18,54.98,496.6,307.37,353.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,94.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151716,Last Name 151716,First Name 151716,3496.04,3496.04,2624.38,1293.08,0,0,0,0,0,0,0,0,0,238.34,16.5,0,0,0,0,0,0,0,123.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.09,0,0,0,0,0,0,796.87,0,0,0,532.4,339.26,390.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151772,Last Name 151772,First Name 151772,137.55,137.55,110.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.55,0,0,0,0,0,27.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151778,Last Name 151778,First Name 151778,2669.46,2669.46,1896.28,1268.5,0,0,0,0,0,0,0,0,86.67,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.5,0,0,0,0,0,0,0,0,0,0,0,74.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.14,0,0,0,0,0,0,0,0,38.26,0,367,231.85,266.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151982,Last Name 151982,First Name 151982,2046.14,2032.26,1182.97,1184.17,0,0,0,0,0,0,0,0,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.6,165.98,190.87,0,0,0,0,0,0,0,0,0,0,0,0,443.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.88,27.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151999,Last Name 151999,First Name 151999,1923.21,1923.21,1554.19,1225.58,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.71,0,0,0,0,0,0,0,0,0,0,217.8,151.22,173.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152028,Last Name 152028,First Name 152028,2770.51,2770.51,2097.51,1225.58,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197.12,0,0,0,0,0,0,0,0,0,0,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.71,0,0,0,0,0,0,41.54,0,0,45.48,387.4,248.44,285.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152091,Last Name 152091,First Name 152091,7152.93,7152.93,5078.32,1268.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5739.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.57,0,0,0,0,0,0,0,0,51.27,109.49,1662.21,412.4,895.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152107,Last Name 152107,First Name 152107,102.21,102.21,81.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.21,0,0,0,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152156,Last Name 152156,First Name 152156,3405.02,3405.02,2529.08,1330.58,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744.73,0,0,0,0,0,0,0,0,0,0,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.62,0,0,0,0,0,0,0,0,1.34,86.49,514.2,324.58,373.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152198,Last Name 152198,First Name 152198,2921.02,2921.02,1794.23,1268.5,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.14,0,0,0,0,0,0,23.76,0,8.9,19.58,446.6,260.44,299.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.42,-56.24,0,0,0,0,0,0,0,0,0,0,0,0
152257,Last Name 152257,First Name 152257,249.89,249.89,188.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.39,0,0,0,49.8,11.63,13.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152308,Last Name 152308,First Name 152308,2021.87,2021.87,1588.71,1225.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788.55,0,0,0,0,0,0,0,0,0,0,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.42,0,0,0,0,0,0,0,0,0,0,237.4,158.6,182.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152372,Last Name 152372,First Name 152372,1439.94,1439.93,1058.7,490.25,0,0,0,0,0,0,0,0,34.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.41,0,54.35,0,288,93.23,107.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
